wkt_geom,DN,id,kerentanan,Bobot,id_2,kerentan_1,Nilai
"MultiPolygon (((176360.47693511552643031 9171185.19949151761829853, 176360.67529328091768548 9171155.48440677672624588, 176331.01846750185359269 9171155.28642490319907665, 176331.21685097966110334 9171125.57133296132087708, 176242.24638683523517102 9171124.97725730203092098, 176242.04794863559072837 9171154.69237005151808262, 176271.70479517901549116 9171154.89040653966367245, 176301.36163480242248625 9171155.08842482417821884, 176301.16324015730060637 9171184.80352343432605267, 176360.47693511552643031 9171185.19949151761829853)))",0,0,menengah,2,0,menengah,2
"MultiPolygon (((176814.08695633301977068 9171158.50901174172759056, 176835.32916344946715981 9171136.80694212391972542, 176835.38163828116375953 9171128.93466684967279434, 176805.72494140558410436 9171128.73696931824088097, 176805.52684977336321026 9171158.45195037499070168, 176814.08695633301977068 9171158.50901174172759056)))",0,0,menengah,2,0,menengah,2
"MultiPolygon (((174136.39410899789072573 9171140.58524738624691963, 174136.59384233487071469 9171110.86964048258960247, 174106.93651389988372102 9171110.67028623074293137, 174107.13627260056091473 9171080.95467207953333855, 174077.47895543748745695 9171080.75529263727366924, 174077.67873950320063159 9171051.03967123664915562, 174048.02143361349590123 9171050.84026660397648811, 174048.22124304552562535 9171021.12463795393705368, 174018.56394843215821311 9171020.92520812898874283, 174018.36412075598491356 9171050.64084376394748688, 173988.70680092414841056 9171050.44140271469950676, 173988.5069621279835701 9171080.15704507008194923, 174018.1643002032651566 9171080.35647913441061974, 174017.96448677394073457 9171110.07211423851549625, 174047.62183611799264327 9171110.27152310870587826, 174047.42204805451910943 9171139.98715096525847912, 174136.39410899789072573 9171140.58524738624691963)))",0,0,menengah,2,0,menengah,2
"MultiPolygon (((174374.05181351013015956 9171082.74826772138476372, 174374.45102388976374641 9171023.31716426648199558, 174344.79380591755034402 9171023.11793473549187183, 174344.5941789259086363 9171052.83349357359111309, 174314.93693574413191527 9171052.63425281085073948, 174314.73729762563016266 9171082.34981836192309856, 174374.05181351013015956 9171082.74826772138476372)))",1,0,menengah,2,0,menengah,2
"MultiPolygon (((175412.2503001302247867 9171059.99403474852442741, 175382.59330726420739666 9171059.79544945433735847, 175263.96526637673377991 9171059.00092620961368084, 175263.76621203310787678 9171088.71626876853406429, 175293.42325091396924108 9171088.91491993330419064, 175293.38705038002808578 9171094.31971509382128716, 175412.0238971748331096 9171093.80810555256903172, 175412.2503001302247867 9171059.99403474852442741)))",0,0,menengah,2,0,menengah,2
"MultiPolygon (((175528.69080038263928145 9171387.65625879913568497, 175528.88961964001646265 9171357.94098149798810482, 175499.23247214214643463 9171357.7425385620445013, 175499.4313167265499942 9171328.02725403942167759, 175469.77418052416760474 9171327.82878595031797886, 175469.97305043676169589 9171298.11349420994520187, 175499.63016840186901391 9171298.31196925416588783, 175500.02789302566088736 9171238.88139888271689415, 175470.37081153702456504 9171238.68290993012487888, 175470.56970272463513538 9171208.96761739253997803, 175440.91263253486249596 9171208.76910328306257725, 175441.11154905409784988 9171179.05380352586507797, 175411.45449016464408487 9171178.85526425763964653, 175411.65343201661016792 9171149.13995727896690369, 175381.99638442491414025 9171148.94139285199344158, 175382.19535161112435162 9171119.22607865184545517, 175411.8523809615871869 9171119.42465003579854965, 175412.02389717486221343 9171093.80810554884374142, 175293.38705038005718961 9171094.31971509195864201, 175293.22422190854558721 9171118.63025526888668537, 175322.88127208442892879 9171118.8288812693208456, 175322.68226841581054032 9171148.54420938156545162, 175352.33932989247841761 9171148.74281021952629089, 175352.14035155932651833 9171178.45813111029565334, 175381.79742433235514909 9171178.65670678578317165, 175381.39952542807441205 9171238.08733385615050793, 175411.05662773945368826 9171238.28587741777300835, 175410.45988729898817837 9171327.43179516494274139, 175440.11703738139476627 9171327.63029965758323669, 175439.91815632383804768 9171357.34559808671474457, 175469.57531770318746567 9171357.5440774243324995, 175469.37646197399590164 9171387.25936863385140896, 175528.69080038263928145 9171387.65625879913568497)))",0,1,tinggi,3,1,tinggi,3
"MultiPolygon (((175412.02389717486221343 9171093.80810554884374142, 175293.38705038005718961 9171094.31971509195864201, 175293.38705038002808578 9171094.31971509382128716, 175412.0238971748331096 9171093.80810555256903172, 175412.02389717486221343 9171093.80810554884374142)))",0,1,tinggi,3,0,menengah,2
"MultiPolygon (((175412.02389717486221343 9171093.80810554884374142, 175293.38705038005718961 9171094.31971509195864201, 175293.38705038002808578 9171094.31971509382128716, 175412.0238971748331096 9171093.80810555256903172, 175412.02389717486221343 9171093.80810554884374142)))",0,0,menengah,2,1,tinggi,3
"MultiPolygon (((176539.6074522840208374 9171008.09669601917266846, 176539.80574341997271404 9170978.38165127858519554, 176510.14906861307099462 9170978.18373704329133034, 176509.95075923355761915 9171007.89878871664404869, 176539.6074522840208374 9171008.09669601917266846)))",0,0,menengah,2,0,menengah,2
"MultiPolygon (((173246.47040087636560202 9171164.31272601895034313, 173247.07124270958593115 9171075.16527601331472397, 173276.72875527606811374 9171075.36516526900231838, 173277.12931571138324216 9171015.93354461342096329, 173336.44424690271262079 9171016.33329650200903416, 173336.64450133935315534 9170986.61749977804720402, 173366.30193821032298729 9170986.81735540740191936, 173366.90268961095716804 9170897.66998464614152908, 173337.24530747975222766 9170897.47010801732540131, 173336.84476291434839368 9170956.90170278772711754, 173307.18733730335952714 9170956.7018219493329525, 173306.98705748224165291 9170986.41762593761086464, 173247.67214880645042285 9170986.01782362908124924, 173247.87246511963894591 9170956.30200563743710518, 173277.52990470587974414 9170956.50192289799451828, 173277.93052225915016606 9170897.07030012458562851, 173262.36256519609014504 9170896.96535090543329716, 173261.99403327889740467 9170897.58900745399296284, 173248.17094405106035993 9170912.02640241570770741, 173248.07278857316123322 9170926.58618738129734993, 173234.31891643171547912 9170926.49346244335174561, 173233.10993520449846983 9170927.75597596727311611, 173225.79304963164031506 9170936.32810883969068527, 173224.67290559224784374 9170954.95860276184976101, 173218.03423849423415959 9170982.91942202299833298, 173217.61403629271080717 9171045.24954435043036938, 173207.0253133823571261 9171045.17816169559955597, 173205.63259112648665905 9171049.65448381565511227, 173190.97936177533119917 9171078.52969855815172195, 173187.63224484547390603 9171093.15419962257146835, 173187.15524532366544008 9171163.91293489560484886, 173246.47040087636560202 9171164.31272601895034313)))",0,0,menengah,2,0,menengah,2
"MultiPolygon (((173425.21639873366802931 9171046.64856323041021824, 173425.41659129783511162 9171016.93278776668012142, 173484.73145264049526304 9171017.33235756494104862, 173484.93161585065536201 9170987.61659583076834679, 173514.58901780296582729 9170987.81636041216552258, 173514.78916990262223408 9170958.10060540959239006, 173485.13178619608515874 9170957.90083383210003376, 173455.47439550841227174 9170957.70104404352605343, 173455.87479409849038348 9170898.26950526051223278, 173426.21743291977327317 9170898.06968326680362225, 173425.81699783576186746 9170957.50123604573309422, 173396.15959318057866767 9170957.30140983685851097, 173395.75915015157079324 9171016.7329755537211895, 173366.10170201899018139 9171016.53314513340592384, 173365.90147296560462564 9171046.24893459305167198, 173425.21639873366802931 9171046.64856323041021824)))",0,0,menengah,2,0,menengah,2
"MultiPolygon (((175530.87820218404522166 9171060.78819385543465614, 175531.07709943532245234 9171031.07291362807154655, 175501.42015257553430274 9171030.87439420819282532, 175501.81800483749248087 9170971.44381905347108841, 175472.16108752496074885 9170971.24526751972734928, 175472.36004253738792613 9170941.52997258864343166, 175413.04622358304914087 9170941.1328009869903326, 175412.44927035411819816 9171030.27872670814394951, 175442.10623803432099521 9171030.47730074822902679, 175441.90728605363983661 9171060.19260183535516262, 175530.87820218404522166 9171060.78819385543465614)))",0,0,menengah,2,0,menengah,2
"MultiPolygon (((176302.15528411703417078 9171036.22802771627902985, 176302.35371412913082168 9171006.51292777433991432, 176332.01045561936916783 9171006.71096253208816051, 176331.81204385036835447 9171036.42605553939938545, 176450.43901357753202319 9171037.21798475459218025, 176451.03405117819784209 9170948.07278814353048801, 176302.75059537397464737 9170947.0827270895242691, 176302.55215121485525742 9170976.79782756604254246, 176243.23868395446334034 9170976.4016895554959774, 176243.04021038115024567 9171006.11680363677442074, 176213.38344812061404809 9171005.91871425695717335, 176213.18496337888063863 9171035.63383501023054123, 176302.15528411703417078 9171036.22802771627902985)))",0,0,menengah,2,0,menengah,2
"MultiPolygon (((175382.79229573113843799 9171030.08013445883989334, 175383.19029394589597359 9170970.6495036669075489, 175353.53334887052187696 9170970.45087929628789425, 175353.73237686342326924 9170940.73555654659867287, 175324.07544308924116194 9170940.5369070116430521, 175324.27449642203282565 9170910.821577038615942, 175264.96064453775761649 9170910.42420942522585392, 175264.56247198482742533 9170969.85489693656563759, 175294.21943789144279435 9170970.05357593297958374, 175294.02038050373084843 9170999.76891233026981354, 175323.67735770816216245 9170999.96756616048514843, 175353.33432797191198915 9171000.16620178148150444, 175353.13531416759360582 9171029.88152400217950344, 175382.79229573113843799 9171030.08013445883989334)))",0,0,menengah,2,0,menengah,2
"MultiPolygon (((176599.11907228687778115 9170978.7774251252412796, 176599.31733400246594101 9170949.06239397637546062, 176569.66069127229275182 9170948.86450922675430775, 176569.46241131238639355 9170978.57954730466008186, 176599.11907228687778115 9170978.7774251252412796)))",0,0,menengah,2,0,menengah,2
"MultiPolygon (((176988.94174746185308322 9170981.37674527429044247, 176990.97011884750099853 9170980.37741700187325478, 177014.39170805146568455 9170969.52394378744065762, 177014.50960635504452512 9170951.83086855709552765, 176984.85306038812268525 9170951.63323872908949852, 176984.6550358459353447 9170981.34817984700202942, 176988.94174746185308322 9170981.37674527429044247)))",0,0,menengah,2,0,menengah,2
"MultiPolygon (((174582.64984054054366425 9170935.56475045718252659, 174582.84935002576094121 9170905.84924636036157608, 174612.5064393260399811 9170906.04835811629891396, 174612.70593767549144104 9170876.33286072872579098, 174553.39178861252730712 9170875.93460506200790405, 174552.99272603739518672 9170935.3656274639070034, 174582.64984054054366425 9170935.56475045718252659)))",0,0,menengah,2,0,menengah,2
"MultiPolygon (((176717.94383577350527048 9170949.85375088639557362, 176718.14203157665906474 9170920.13874718360602856, 176658.82883101003244519 9170919.74309129267930984, 176658.63059871719451621 9170949.45810884796082973, 176717.94383577350527048 9170949.85375088639557362)))",0,0,menengah,2,0,menengah,2
"MultiPolygon (((177041.36044911373755895 9170952.00978486798703671, 177044.18147127240081318 9170949.72838889993727207, 177044.36414052365580574 9170922.31355263479053974, 177066.6428319601691328 9170922.46199478954076767, 177067.06775208312319592 9170921.88471283204853535, 177073.38346775912214071 9170892.79066716507077217, 177044.56214269244810566 9170892.5986248254776001, 177044.76015191833721474 9170862.88369674794375896, 177015.10366759687894955 9170862.68606436625123024, 177014.50960635504452512 9170951.83086855709552765, 177041.36044911373755895 9170952.00978486798703671)))",0,0,menengah,2,0,menengah,2
"MultiPolygon (((173396.56006475834874436 9170897.86984306201338768, 173396.96056488464819267 9170838.43827522732317448, 173367.30322623363463208 9170838.23840281367301941, 173366.90268961095716804 9170897.66998464614152908, 173396.56006475834874436 9170897.86984306201338768)))",0,0,menengah,2,0,menengah,2
"MultiPolygon (((175620.64446848188526928 9170942.52258292771875858, 175621.04221732186852023 9170883.09206179156899452, 175591.3853825003025122 9170882.89356224052608013, 175591.58428579964675009 9170853.17829432152211666, 175561.92746228876058012 9170852.97976960986852646, 175561.52962628594832495 9170912.41031908243894577, 175591.18648628995288163 9170912.60882989317178726, 175590.98759716853965074 9170942.32409727945923805, 175620.64446848188526928 9170942.52258292771875858)))",0,0,menengah,2,0,menengah,2
"MultiPolygon (((176213.97894479829119518 9170916.77335039898753166, 176214.17745784163707867 9170887.05822858214378357, 176095.55063147225882858 9170886.26557795703411102, 176095.35204544541193172 9170915.98072753101587296, 176213.97894479829119518 9170916.77335039898753166)))",0,0,menengah,2,0,menengah,2
"MultiPolygon (((176540.20234689640346915 9170918.95156099461019039, 176540.40065923688234761 9170889.23651545308530331, 176510.74403916497249156 9170889.03858042508363724, 176510.54570857872022316 9170918.75363289751112461, 176540.20234689640346915 9170918.95156099461019039)))",0,0,menengah,2,0,menengah,2
